motor1_x,motor1_y,motor1_z,sound,time
0.007941,0.000367,-0.119212,-0.006889,2024-04-22T14:56:00.182936Z
-0.001841,0.000683,-0.139404,-0.007521,2024-04-22T14:56:00.183136Z
0.000052,0.000367,-0.099650,0.001630,2024-04-22T14:56:00.183336Z
-0.008783,0.000998,-0.084505,-0.008152,2024-04-22T14:56:00.183536Z
0.005416,0.001314,0.056854,-0.006258,2024-04-22T14:56:00.183736Z
0.003523,0.000367,0.014252,-0.005627,2024-04-22T14:56:00.183936Z
0.004785,0.000367,-0.000895,-0.007521,2024-04-22T14:56:00.184136Z
0.015515,0.000367,-0.107853,-0.000579,2024-04-22T14:56:00.184336Z
-0.002788,0.000998,0.048333,-0.005312,2024-04-22T14:56:00.184536Z
-0.004050,0.000998,0.189076,-0.007205,2024-04-22T14:56:00.184736Z
0.003523,0.000052,0.173929,-0.006889,2024-04-22T14:56:00.184936Z
0.004785,0.000367,0.058116,-0.008152,2024-04-22T14:56:00.185136Z
-0.003419,0.000683,-0.075355,0.001945,2024-04-22T14:56:00.185336Z
-0.002157,0.000367,0.025613,-0.007205,2024-04-22T14:56:00.185536Z
-0.010991,0.000683,0.191601,-0.007205,2024-04-22T14:56:00.185736Z
0.000367,0.000683,-0.011622,-0.006258,2024-04-22T14:56:00.185936Z
0.005101,0.000683,-0.032446,-0.008783,2024-04-22T14:56:00.186136Z
0.004154,0.000683,-0.084190,-0.001210,2024-04-22T14:56:00.186336Z
-0.004681,0.000683,-0.013200,-0.005312,2024-04-22T14:56:00.186536Z
0.023404,0.000683,0.198227,-0.008152,2024-04-22T14:56:00.186736Z
-0.007836,0.000052,0.002576,-0.010360,2024-04-22T14:56:00.186936Z
0.009519,0.000367,-0.055478,-0.007836,2024-04-22T14:56:00.187136Z
-0.002472,0.000683,-0.007836,0.000683,2024-04-22T14:56:00.187336Z
-0.019194,0.001630,-0.016355,-0.005627,2024-04-22T14:56:00.187536Z
0.002576,0.000367,0.182765,-0.007521,2024-04-22T14:56:00.187736Z
-0.011622,0.000367,-0.027082,-0.007521,2024-04-22T14:56:00.187936Z
0.005732,0.000998,-0.061473,-0.008152,2024-04-22T14:56:00.188136Z
0.012990,0.000998,-0.200298,-0.001526,2024-04-22T14:56:00.188336Z
