motor1_x,motor1_y,motor1_z,sound,time
-0.034654,0.000998,0.045809,-0.007521,2024-04-22T15:26:50.562013Z
0.012359,0.000367,0.011412,-0.007836,2024-04-22T15:26:50.562213Z
0.072316,0.000683,-0.245101,-0.008467,2024-04-22T15:26:50.562413Z
-0.053270,0.001314,-0.044435,-0.007521,2024-04-22T15:26:50.562613Z
-0.007836,0.000367,0.200436,-0.005312,2024-04-22T15:26:50.562813Z
-0.017932,0.000998,-0.011622,-0.007205,2024-04-22T15:26:50.563013Z
0.057485,0.000683,-0.051692,-0.009414,2024-04-22T15:26:50.563213Z
0.005416,0.000367,0.103242,-0.006574,2024-04-22T15:26:50.563413Z
-0.080404,0.000367,-0.024874,-0.007205,2024-04-22T15:26:50.563613Z
0.031608,0.000367,0.102611,-0.005312,2024-04-22T15:26:50.563813Z
0.052436,0.000998,-0.017617,-0.006889,2024-04-22T15:26:50.564013Z
0.011728,0.000998,-0.016670,-0.008152,2024-04-22T15:26:50.564213Z
0.027822,0.000367,-0.055794,-0.007205,2024-04-22T15:26:50.564413Z
-0.081981,0.000998,0.101980,-0.008152,2024-04-22T15:26:50.564613Z
-0.021403,0.000683,0.054014,-0.004996,2024-04-22T15:26:50.564813Z
0.065690,0.000683,0.032240,-0.005627,2024-04-22T15:26:50.565013Z
0.003839,0.000683,-0.309149,-0.008152,2024-04-22T15:26:50.565213Z
0.007310,0.000998,-0.064628,-0.006889,2024-04-22T15:26:50.565413Z
-0.091762,0.000683,0.156257,-0.006889,2024-04-22T15:26:50.565613Z
0.030346,0.000683,0.060009,-0.001841,2024-04-22T15:26:50.565813Z
0.039813,0.000367,-0.135934,-0.007521,2024-04-22T15:26:50.566013Z
0.058747,0.000998,-0.132148,-0.007836,2024-04-22T15:26:50.566213Z
0.006048,0.000367,0.091250,-0.007205,2024-04-22T15:26:50.566413Z
-0.049799,0.000367,0.279959,-0.008783,2024-04-22T15:26:50.566613Z
0.000367,0.000683,0.315934,-0.004050,2024-04-22T15:26:50.566813Z
0.002261,0.001314,-0.117003,-0.006889,2024-04-22T15:26:50.567013Z
0.039182,0.000683,-0.099965,-0.006574,2024-04-22T15:26:50.567213Z
-0.026136,0.000998,-0.068099,-0.007205,2024-04-22T15:26:50.567413Z
